data,quantidade,is_weekend,previous_day_sales_1,previous_day_sales_2,previous_day_sales_3,previous_day_sales_4,previous_day_sales_5,days_until_easter,selic,days_since_selic_update
2011-06-28,1.0,0,0.0,0.0,0.0,0.0,0.0,285.0,12.17,19
2011-06-30,1.0,0,1.0,0.0,0.0,0.0,0.0,283.0,12.17,21
2011-07-01,1.0,0,1.0,1.0,0.0,0.0,0.0,282.0,12.17,22
2011-07-04,1.0,0,1.0,1.0,1.0,0.0,0.0,279.0,12.17,25
2011-07-05,1.0,0,1.0,1.0,1.0,1.0,0.0,278.0,12.17,26
2011-07-07,1.0,0,1.0,1.0,1.0,1.0,1.0,276.0,12.17,28
2011-07-08,1.0,0,1.0,1.0,1.0,1.0,1.0,275.0,12.17,29
2011-07-10,1.0,0,1.0,1.0,1.0,1.0,1.0,273.0,12.17,31
2011-07-11,1.0,0,1.0,1.0,1.0,1.0,1.0,272.0,12.17,32
2011-07-13,2.0,0,1.0,1.0,1.0,1.0,1.0,270.0,12.17,34
2011-07-14,1.0,0,2.0,1.0,1.0,1.0,1.0,269.0,12.17,35
2011-07-15,3.0,0,1.0,2.0,1.0,1.0,1.0,268.0,12.17,36
2011-07-17,2.0,0,3.0,1.0,2.0,1.0,1.0,266.0,12.17,38
2011-07-19,2.0,0,2.0,3.0,1.0,2.0,1.0,264.0,12.17,40
2011-07-20,1.0,0,2.0,2.0,3.0,1.0,2.0,263.0,12.17,41
2011-07-21,2.0,0,1.0,2.0,2.0,3.0,1.0,262.0,12.42,0
2011-07-22,1.0,0,2.0,1.0,2.0,2.0,3.0,261.0,12.42,1
2011-07-29,2.0,0,1.0,2.0,1.0,2.0,2.0,254.0,12.42,8
2011-08-02,1.0,0,2.0,1.0,2.0,1.0,2.0,250.0,12.42,12
2011-08-03,3.0,0,1.0,2.0,1.0,2.0,1.0,249.0,12.42,13
2011-08-05,2.0,0,3.0,1.0,2.0,1.0,2.0,247.0,12.42,15
2011-08-08,2.0,0,2.0,3.0,1.0,2.0,1.0,244.0,12.42,18
2011-08-09,4.0,0,2.0,2.0,3.0,1.0,2.0,243.0,12.42,19
2011-08-10,3.0,0,4.0,2.0,2.0,3.0,1.0,242.0,12.42,20
2011-08-11,5.0,0,3.0,4.0,2.0,2.0,3.0,241.0,12.42,21
2011-08-12,2.0,0,5.0,3.0,4.0,2.0,2.0,240.0,12.42,22
2011-08-16,1.0,0,2.0,5.0,3.0,4.0,2.0,236.0,12.42,26
2011-08-17,4.0,0,1.0,2.0,5.0,3.0,4.0,235.0,12.42,27
2011-08-18,4.0,0,4.0,1.0,2.0,5.0,3.0,234.0,12.42,28
2011-08-19,2.0,0,4.0,4.0,1.0,2.0,5.0,233.0,12.42,29
2011-08-22,3.0,0,2.0,4.0,4.0,1.0,2.0,230.0,12.42,32
2011-08-23,2.0,0,3.0,2.0,4.0,4.0,1.0,229.0,12.42,33
2011-08-24,1.0,0,2.0,3.0,2.0,4.0,4.0,228.0,12.42,34
2011-08-25,5.0,0,1.0,2.0,3.0,2.0,4.0,227.0,12.42,35
2011-08-26,1.0,0,5.0,1.0,2.0,3.0,2.0,226.0,12.42,36
2011-08-29,1.0,0,1.0,5.0,1.0,2.0,3.0,223.0,12.42,39
2011-08-30,2.0,0,1.0,1.0,5.0,1.0,2.0,222.0,12.42,40
2011-09-01,3.0,0,2.0,1.0,1.0,5.0,1.0,220.0,11.9,0
2011-09-02,2.0,0,3.0,2.0,1.0,1.0,5.0,219.0,11.9,1
2011-09-05,3.0,0,2.0,3.0,2.0,1.0,1.0,216.0,11.9,4
2011-09-06,1.0,0,3.0,2.0,3.0,2.0,1.0,215.0,11.9,5
2011-09-09,1.0,0,1.0,3.0,2.0,3.0,2.0,212.0,11.9,8
2011-09-12,5.0,0,1.0,1.0,3.0,2.0,3.0,209.0,11.9,11
2011-09-14,1.0,0,5.0,1.0,1.0,3.0,2.0,207.0,11.9,13
2011-09-16,1.0,0,1.0,5.0,1.0,1.0,3.0,205.0,11.9,15
2011-09-19,2.0,0,1.0,1.0,5.0,1.0,1.0,202.0,11.9,18
2011-09-20,2.0,0,2.0,1.0,1.0,5.0,1.0,201.0,11.9,19
2011-09-21,5.0,0,2.0,2.0,1.0,1.0,5.0,200.0,11.9,20
2011-09-22,4.0,0,5.0,2.0,2.0,1.0,1.0,199.0,11.9,21
2011-09-23,3.0,0,4.0,5.0,2.0,2.0,1.0,198.0,11.9,22
2011-09-26,1.0,0,3.0,4.0,5.0,2.0,2.0,195.0,11.9,25
2011-09-27,2.0,0,1.0,3.0,4.0,5.0,2.0,194.0,11.9,26
2011-09-29,1.0,0,2.0,1.0,3.0,4.0,5.0,192.0,11.9,28
2011-10-03,2.0,0,1.0,2.0,1.0,3.0,4.0,188.0,11.9,32
2011-10-05,1.0,0,2.0,1.0,2.0,1.0,3.0,186.0,11.9,34
2011-10-07,5.0,0,1.0,2.0,1.0,2.0,1.0,184.0,11.9,36
2011-10-10,2.0,0,5.0,1.0,2.0,1.0,2.0,181.0,11.9,39
2011-10-13,1.0,0,2.0,5.0,1.0,2.0,1.0,178.0,11.9,42
2011-10-14,1.0,0,1.0,2.0,5.0,1.0,2.0,177.0,11.9,43
2011-10-17,2.0,0,1.0,1.0,2.0,5.0,1.0,174.0,11.9,46
2011-10-20,1.0,0,2.0,1.0,1.0,2.0,5.0,171.0,11.4,0
2011-10-21,1.0,0,1.0,2.0,1.0,1.0,2.0,170.0,11.4,1
2011-10-24,6.0,0,1.0,1.0,2.0,1.0,1.0,167.0,11.4,4
2011-10-25,1.0,0,6.0,1.0,1.0,2.0,1.0,166.0,11.4,5
2011-10-27,5.0,0,1.0,6.0,1.0,1.0,2.0,164.0,11.4,7
2011-10-28,4.0,0,5.0,1.0,6.0,1.0,1.0,163.0,11.4,8
2011-10-31,2.0,0,4.0,5.0,1.0,6.0,1.0,160.0,11.4,11
2011-11-01,2.0,0,2.0,4.0,5.0,1.0,6.0,159.0,11.4,12
2011-11-07,2.0,0,2.0,2.0,4.0,5.0,1.0,153.0,11.4,18
2011-11-08,5.0,0,2.0,2.0,2.0,4.0,5.0,152.0,11.4,19
2011-11-10,1.0,0,5.0,2.0,2.0,2.0,4.0,150.0,11.4,21
2011-11-16,3.0,0,1.0,5.0,2.0,2.0,2.0,144.0,11.4,27
2011-11-18,2.0,0,3.0,1.0,5.0,2.0,2.0,142.0,11.4,29
2011-11-21,1.0,0,2.0,3.0,1.0,5.0,2.0,139.0,11.4,32
2011-11-23,2.0,0,1.0,2.0,3.0,1.0,5.0,137.0,11.4,34
2011-11-24,2.0,0,2.0,1.0,2.0,3.0,1.0,136.0,11.4,35
2011-11-25,6.0,0,2.0,2.0,1.0,2.0,3.0,135.0,11.4,36
2011-11-28,1.0,0,6.0,2.0,2.0,1.0,2.0,132.0,11.4,39
2011-11-30,1.0,0,1.0,6.0,2.0,2.0,1.0,130.0,11.4,41
2011-12-02,2.0,0,1.0,1.0,6.0,2.0,2.0,128.0,10.9,1
2011-12-05,1.0,0,2.0,1.0,1.0,6.0,2.0,125.0,10.9,4
2011-12-09,4.0,0,1.0,2.0,1.0,1.0,6.0,121.0,10.9,8
2011-12-12,1.0,0,4.0,1.0,2.0,1.0,1.0,118.0,10.9,11
2011-12-14,3.0,0,1.0,4.0,1.0,2.0,1.0,116.0,10.9,13
2011-12-15,5.0,0,3.0,1.0,4.0,1.0,2.0,115.0,10.9,14
2011-12-16,3.0,0,5.0,3.0,1.0,4.0,1.0,114.0,10.9,15
2011-12-19,1.0,0,3.0,5.0,3.0,1.0,4.0,111.0,10.9,18
2011-12-20,1.0,0,1.0,3.0,5.0,3.0,1.0,110.0,10.9,19
2011-12-22,1.0,0,1.0,1.0,3.0,5.0,3.0,108.0,10.9,21
2011-12-26,1.0,0,1.0,1.0,1.0,3.0,5.0,104.0,10.9,25
2011-12-28,3.0,0,1.0,1.0,1.0,1.0,3.0,102.0,10.9,27
2011-12-30,2.0,0,3.0,1.0,1.0,1.0,1.0,100.0,10.9,29
2012-01-03,1.0,0,2.0,3.0,1.0,1.0,1.0,96.0,10.9,33
2012-01-04,2.0,0,1.0,2.0,3.0,1.0,1.0,95.0,10.9,34
2012-01-06,1.0,0,2.0,1.0,2.0,3.0,1.0,93.0,10.9,36
2012-01-09,2.0,0,1.0,2.0,1.0,2.0,3.0,90.0,10.9,39
2012-01-10,2.0,0,2.0,1.0,2.0,1.0,2.0,89.0,10.9,40
2012-01-11,1.0,0,2.0,2.0,1.0,2.0,1.0,88.0,10.9,41
2012-01-12,2.0,0,1.0,2.0,2.0,1.0,2.0,87.0,10.9,42
2012-01-16,1.0,0,2.0,1.0,2.0,2.0,1.0,83.0,10.9,46
2012-01-19,1.0,0,1.0,2.0,1.0,2.0,2.0,80.0,10.4,0
2012-01-20,1.0,0,1.0,1.0,2.0,1.0,2.0,79.0,10.4,1
2012-01-23,3.0,0,1.0,1.0,1.0,2.0,1.0,76.0,10.4,4
2012-01-25,4.0,0,3.0,1.0,1.0,1.0,2.0,74.0,10.4,6
2012-01-26,2.0,0,4.0,3.0,1.0,1.0,1.0,73.0,10.4,7
2012-01-27,3.0,0,2.0,4.0,3.0,1.0,1.0,72.0,10.4,8
2012-01-31,1.0,0,3.0,2.0,4.0,3.0,1.0,68.0,10.4,12
2012-02-08,2.0,0,1.0,3.0,2.0,4.0,3.0,60.0,10.4,20
2012-02-09,1.0,0,2.0,1.0,3.0,2.0,4.0,59.0,10.4,21
2012-02-10,1.0,0,1.0,2.0,1.0,3.0,2.0,58.0,10.4,22
2012-02-13,2.0,0,1.0,1.0,2.0,1.0,3.0,55.0,10.4,25
2012-02-15,2.0,0,2.0,1.0,1.0,2.0,1.0,53.0,10.4,27
2012-02-16,1.0,0,2.0,2.0,1.0,1.0,2.0,52.0,10.4,28
2012-02-17,1.0,0,1.0,2.0,2.0,1.0,1.0,51.0,10.4,29
2012-02-22,1.0,0,1.0,1.0,2.0,2.0,1.0,46.0,10.4,34
2012-02-23,2.0,0,1.0,1.0,1.0,2.0,2.0,45.0,10.4,35
2012-02-24,3.0,0,2.0,1.0,1.0,1.0,2.0,44.0,10.4,36
2012-02-27,4.0,0,3.0,2.0,1.0,1.0,1.0,41.0,10.4,39
2012-02-28,1.0,0,4.0,3.0,2.0,1.0,1.0,40.0,10.4,40
2012-02-29,4.0,0,1.0,4.0,3.0,2.0,1.0,39.0,10.4,41
2012-03-02,1.0,0,4.0,1.0,4.0,3.0,2.0,37.0,10.4,43
2012-03-05,1.0,0,1.0,4.0,1.0,4.0,3.0,34.0,10.4,46
2012-03-06,4.0,0,1.0,1.0,4.0,1.0,4.0,33.0,10.4,47
2012-03-07,6.0,0,4.0,1.0,1.0,4.0,1.0,32.0,10.4,48
2012-03-08,6.0,0,6.0,4.0,1.0,1.0,4.0,31.0,9.65,0
2012-03-09,5.0,0,6.0,6.0,4.0,1.0,1.0,30.0,9.65,1
2012-03-12,1.0,0,5.0,6.0,6.0,4.0,1.0,27.0,9.65,4
2012-03-13,5.0,0,1.0,5.0,6.0,6.0,4.0,26.0,9.65,5
2012-03-14,1.0,0,5.0,1.0,5.0,6.0,6.0,25.0,9.65,6
2012-03-15,7.0,0,1.0,5.0,1.0,5.0,6.0,24.0,9.65,7
2012-03-16,8.0,0,7.0,1.0,5.0,1.0,5.0,23.0,9.65,8
2012-03-19,8.0,0,8.0,7.0,1.0,5.0,1.0,20.0,9.65,11
2012-03-20,6.0,0,8.0,8.0,7.0,1.0,5.0,19.0,9.65,12
2012-03-21,4.0,0,6.0,8.0,8.0,7.0,1.0,18.0,9.65,13
2012-03-22,10.0,0,4.0,6.0,8.0,8.0,7.0,17.0,9.65,14
2012-03-23,14.0,0,10.0,4.0,6.0,8.0,8.0,16.0,9.65,15
2012-03-26,8.0,0,14.0,10.0,4.0,6.0,8.0,13.0,9.65,18
2012-03-27,5.0,0,8.0,14.0,10.0,4.0,6.0,12.0,9.65,19
2012-03-28,13.0,0,5.0,8.0,14.0,10.0,4.0,11.0,9.65,20
2012-03-29,28.0,0,13.0,5.0,8.0,14.0,10.0,10.0,9.65,21
2012-03-30,12.0,0,28.0,13.0,5.0,8.0,14.0,9.0,9.65,22
2012-04-01,9.0,0,12.0,28.0,13.0,5.0,8.0,7.0,9.65,24
2012-04-02,42.0,0,9.0,12.0,28.0,13.0,5.0,6.0,9.65,25
2012-04-03,33.0,0,42.0,9.0,12.0,28.0,13.0,5.0,9.65,26
2012-04-04,54.0,0,33.0,42.0,9.0,12.0,28.0,4.0,9.65,27
2012-04-05,93.0,0,54.0,33.0,42.0,9.0,12.0,3.0,9.65,28
2012-04-06,52.0,0,93.0,54.0,33.0,42.0,9.0,2.0,9.65,29
2012-04-08,18.0,0,52.0,93.0,54.0,33.0,42.0,0.0,9.65,31
2012-04-09,6.0,0,18.0,52.0,93.0,54.0,33.0,356.0,9.65,32
2012-04-10,6.0,0,6.0,18.0,52.0,93.0,54.0,355.0,9.65,33
2012-04-11,3.0,0,6.0,6.0,18.0,52.0,93.0,354.0,9.65,34
2012-04-12,3.0,0,3.0,6.0,6.0,18.0,52.0,353.0,9.65,35
2012-04-13,4.0,0,3.0,3.0,6.0,6.0,18.0,352.0,9.65,36
2012-04-18,2.0,0,4.0,3.0,3.0,6.0,6.0,347.0,9.65,41
2012-04-19,7.0,0,2.0,4.0,3.0,3.0,6.0,346.0,8.9,0
2012-04-20,2.0,0,7.0,2.0,4.0,3.0,3.0,345.0,8.9,1
2012-04-23,3.0,0,2.0,7.0,2.0,4.0,3.0,342.0,8.9,4
2012-04-25,4.0,0,3.0,2.0,7.0,2.0,4.0,340.0,8.9,6
2012-04-26,3.0,0,4.0,3.0,2.0,7.0,2.0,339.0,8.9,7
2012-04-30,1.0,0,3.0,4.0,3.0,2.0,7.0,335.0,8.9,11
2012-05-02,3.0,0,1.0,3.0,4.0,3.0,2.0,333.0,8.9,13
2012-05-03,1.0,0,3.0,1.0,3.0,4.0,3.0,332.0,8.9,14
2012-05-04,3.0,0,1.0,3.0,1.0,3.0,4.0,331.0,8.9,15
2012-05-07,13.0,0,3.0,1.0,3.0,1.0,3.0,328.0,8.9,18
2012-05-08,1.0,0,13.0,3.0,1.0,3.0,1.0,327.0,8.9,19
2012-05-09,3.0,0,1.0,13.0,3.0,1.0,3.0,326.0,8.9,20
2012-05-10,1.0,0,3.0,1.0,13.0,3.0,1.0,325.0,8.9,21
2012-05-11,5.0,0,1.0,3.0,1.0,13.0,3.0,324.0,8.9,22
2012-05-14,5.0,0,5.0,1.0,3.0,1.0,13.0,321.0,8.9,25
2012-05-15,2.0,0,5.0,5.0,1.0,3.0,1.0,320.0,8.9,26
2012-05-17,3.0,0,2.0,5.0,5.0,1.0,3.0,318.0,8.9,28
2012-05-18,2.0,0,3.0,2.0,5.0,5.0,1.0,317.0,8.9,29
2012-05-21,1.0,0,2.0,3.0,2.0,5.0,5.0,314.0,8.9,32
2012-05-22,1.0,0,1.0,2.0,3.0,2.0,5.0,313.0,8.9,33
2012-05-23,3.0,0,1.0,1.0,2.0,3.0,2.0,312.0,8.9,34
2012-05-24,5.0,0,3.0,1.0,1.0,2.0,3.0,311.0,8.9,35
2012-05-25,1.0,0,5.0,3.0,1.0,1.0,2.0,310.0,8.9,36
2012-05-28,5.0,0,1.0,5.0,3.0,1.0,1.0,307.0,8.9,39
2012-05-29,3.0,0,5.0,1.0,5.0,3.0,1.0,306.0,8.9,40
2012-05-30,4.0,0,3.0,5.0,1.0,5.0,3.0,305.0,8.9,41
2012-06-01,2.0,0,4.0,3.0,5.0,1.0,5.0,303.0,8.39,1
2012-06-04,1.0,0,2.0,4.0,3.0,5.0,1.0,300.0,8.39,4
2012-06-05,3.0,0,1.0,2.0,4.0,3.0,5.0,299.0,8.39,5
2012-06-06,1.0,0,3.0,1.0,2.0,4.0,3.0,298.0,8.39,6
2012-06-08,1.0,0,1.0,3.0,1.0,2.0,4.0,296.0,8.39,8
2012-06-11,5.0,0,1.0,1.0,3.0,1.0,2.0,293.0,8.39,11
2012-06-12,2.0,0,5.0,1.0,1.0,3.0,1.0,292.0,8.39,12
2012-06-14,3.0,0,2.0,5.0,1.0,1.0,3.0,290.0,8.39,14
2012-06-15,1.0,0,3.0,2.0,5.0,1.0,1.0,289.0,8.39,15
2012-06-18,2.0,0,1.0,3.0,2.0,5.0,1.0,286.0,8.39,18
2012-06-19,1.0,0,2.0,1.0,3.0,2.0,5.0,285.0,8.39,19
2012-06-20,3.0,0,1.0,2.0,1.0,3.0,2.0,284.0,8.39,20
2012-06-22,4.0,0,3.0,1.0,2.0,1.0,3.0,282.0,8.39,22
2012-06-25,2.0,0,4.0,3.0,1.0,2.0,1.0,279.0,8.39,25
2012-06-27,1.0,0,2.0,4.0,3.0,1.0,2.0,277.0,8.39,27
2012-06-28,3.0,0,1.0,2.0,4.0,3.0,1.0,276.0,8.39,28
2012-06-29,2.0,0,3.0,1.0,2.0,4.0,3.0,275.0,8.39,29
2012-07-02,3.0,0,2.0,3.0,1.0,2.0,4.0,272.0,8.39,32
2012-07-03,2.0,0,3.0,2.0,3.0,1.0,2.0,271.0,8.39,33
2012-07-04,4.0,0,2.0,3.0,2.0,3.0,1.0,270.0,8.39,34
2012-07-05,1.0,0,4.0,2.0,3.0,2.0,3.0,269.0,8.39,35
2012-07-09,4.0,0,1.0,4.0,2.0,3.0,2.0,265.0,8.39,39
2012-07-11,2.0,0,4.0,1.0,4.0,2.0,3.0,263.0,8.39,41
2012-07-13,4.0,0,2.0,4.0,1.0,4.0,2.0,261.0,7.89,1
2012-07-16,1.0,0,4.0,2.0,4.0,1.0,4.0,258.0,7.89,4
2012-07-17,1.0,0,1.0,4.0,2.0,4.0,1.0,257.0,7.89,5
2012-07-19,2.0,0,1.0,1.0,4.0,2.0,4.0,255.0,7.89,7
2012-07-20,1.0,0,2.0,1.0,1.0,4.0,2.0,254.0,7.89,8
2012-07-23,4.0,0,1.0,2.0,1.0,1.0,4.0,251.0,7.89,11
2012-07-24,3.0,0,4.0,1.0,2.0,1.0,1.0,250.0,7.89,12
2012-07-25,1.0,0,3.0,4.0,1.0,2.0,1.0,249.0,7.89,13
2012-07-26,2.0,0,1.0,3.0,4.0,1.0,2.0,248.0,7.89,14
2012-07-27,1.0,0,2.0,1.0,3.0,4.0,1.0,247.0,7.89,15
2012-07-30,2.0,0,1.0,2.0,1.0,3.0,4.0,244.0,7.89,18
2012-07-31,1.0,0,2.0,1.0,2.0,1.0,3.0,243.0,7.89,19
2012-08-02,3.0,0,1.0,2.0,1.0,2.0,1.0,241.0,7.89,21
2012-08-03,4.0,0,3.0,1.0,2.0,1.0,2.0,240.0,7.89,22
2012-08-06,3.0,0,4.0,3.0,1.0,2.0,1.0,237.0,7.89,25
2012-08-07,4.0,0,3.0,4.0,3.0,1.0,2.0,236.0,7.89,26
2012-08-08,1.0,0,4.0,3.0,4.0,3.0,1.0,235.0,7.89,27
2012-08-09,6.0,0,1.0,4.0,3.0,4.0,3.0,234.0,7.89,28
2012-08-10,7.0,0,6.0,1.0,4.0,3.0,4.0,233.0,7.89,29
2012-08-13,1.0,0,7.0,6.0,1.0,4.0,3.0,230.0,7.89,32
2012-08-14,1.0,0,1.0,7.0,6.0,1.0,4.0,229.0,7.89,33
2012-08-15,1.0,0,1.0,1.0,7.0,6.0,1.0,228.0,7.89,34
2012-08-17,3.0,0,1.0,1.0,1.0,7.0,6.0,226.0,7.89,36
2012-08-20,2.0,0,3.0,1.0,1.0,1.0,7.0,223.0,7.89,39
2012-08-21,3.0,0,2.0,3.0,1.0,1.0,1.0,222.0,7.89,40
2012-08-22,1.0,0,3.0,2.0,3.0,1.0,1.0,221.0,7.89,41
2012-08-23,1.0,0,1.0,3.0,2.0,3.0,1.0,220.0,7.89,42
2012-08-24,6.0,0,1.0,1.0,3.0,2.0,3.0,219.0,7.89,43
2012-08-27,1.0,0,6.0,1.0,1.0,3.0,2.0,216.0,7.89,46
2012-08-30,2.0,0,1.0,6.0,1.0,1.0,3.0,213.0,7.39,0
2012-08-31,4.0,0,2.0,1.0,6.0,1.0,1.0,212.0,7.39,1
2012-09-03,1.0,0,4.0,2.0,1.0,6.0,1.0,209.0,7.39,4
2012-09-04,4.0,0,1.0,4.0,2.0,1.0,6.0,208.0,7.39,5
2012-09-05,2.0,0,4.0,1.0,4.0,2.0,1.0,207.0,7.39,6
2012-09-06,1.0,0,2.0,4.0,1.0,4.0,2.0,206.0,7.39,7
2012-09-07,3.0,0,1.0,2.0,4.0,1.0,4.0,205.0,7.39,8
2012-09-10,4.0,0,3.0,1.0,2.0,4.0,1.0,202.0,7.39,11
2012-09-11,1.0,0,4.0,3.0,1.0,2.0,4.0,201.0,7.39,12
2012-09-12,3.0,0,1.0,4.0,3.0,1.0,2.0,200.0,7.39,13
2012-09-13,2.0,0,3.0,1.0,4.0,3.0,1.0,199.0,7.39,14
2012-09-14,3.0,0,2.0,3.0,1.0,4.0,3.0,198.0,7.39,15
2012-09-18,1.0,0,3.0,2.0,3.0,1.0,4.0,194.0,7.39,19
2012-09-19,3.0,0,1.0,3.0,2.0,3.0,1.0,193.0,7.39,20
2012-09-20,3.0,0,3.0,1.0,3.0,2.0,3.0,192.0,7.39,21
2012-09-21,5.0,0,3.0,3.0,1.0,3.0,2.0,191.0,7.39,22
2012-09-24,1.0,0,5.0,3.0,3.0,1.0,3.0,188.0,7.39,25
2012-09-25,2.0,0,1.0,5.0,3.0,3.0,1.0,187.0,7.39,26
2012-09-26,2.0,0,2.0,1.0,5.0,3.0,3.0,186.0,7.39,27
2012-09-28,2.0,0,2.0,2.0,1.0,5.0,3.0,184.0,7.39,29
2012-10-01,1.0,0,2.0,2.0,2.0,1.0,5.0,181.0,7.39,32
2012-10-02,4.0,0,1.0,2.0,2.0,2.0,1.0,180.0,7.39,33
2012-10-03,2.0,0,4.0,1.0,2.0,2.0,2.0,179.0,7.39,34
2012-10-04,5.0,0,2.0,4.0,1.0,2.0,2.0,178.0,7.39,35
2012-10-05,7.0,0,5.0,2.0,4.0,1.0,2.0,177.0,7.39,36
2012-10-08,1.0,0,7.0,5.0,2.0,4.0,1.0,174.0,7.39,39
2012-10-09,2.0,0,1.0,7.0,5.0,2.0,4.0,173.0,7.39,40
2012-10-10,2.0,0,2.0,1.0,7.0,5.0,2.0,172.0,7.39,41
2012-10-11,6.0,0,2.0,2.0,1.0,7.0,5.0,171.0,7.14,0
2012-10-12,1.0,0,6.0,2.0,2.0,1.0,7.0,170.0,7.14,1
2012-10-16,4.0,0,1.0,6.0,2.0,2.0,1.0,166.0,7.14,5
2012-10-17,3.0,0,4.0,1.0,6.0,2.0,2.0,165.0,7.14,6
2012-10-18,3.0,0,3.0,4.0,1.0,6.0,2.0,164.0,7.14,7
2012-10-19,2.0,0,3.0,3.0,4.0,1.0,6.0,163.0,7.14,8
2012-10-22,1.0,0,2.0,3.0,3.0,4.0,1.0,160.0,7.14,11
2012-10-23,1.0,0,1.0,2.0,3.0,3.0,4.0,159.0,7.14,12
2012-10-24,4.0,0,1.0,1.0,2.0,3.0,3.0,158.0,7.14,13
2012-10-25,3.0,0,4.0,1.0,1.0,2.0,3.0,157.0,7.14,14
2012-10-26,3.0,0,3.0,4.0,1.0,1.0,2.0,156.0,7.14,15
2012-10-31,2.0,0,3.0,3.0,4.0,1.0,1.0,151.0,7.14,20
2012-11-01,1.0,0,2.0,3.0,3.0,4.0,1.0,150.0,7.14,21
2012-11-05,2.0,0,1.0,2.0,3.0,3.0,4.0,146.0,7.14,25
2012-11-06,2.0,0,2.0,1.0,2.0,3.0,3.0,145.0,7.14,26
2012-11-07,5.0,0,2.0,2.0,1.0,2.0,3.0,144.0,7.14,27
2012-11-08,2.0,0,5.0,2.0,2.0,1.0,2.0,143.0,7.14,28
2012-11-09,2.0,0,2.0,5.0,2.0,2.0,1.0,142.0,7.14,29
2012-11-13,2.0,0,2.0,2.0,5.0,2.0,2.0,138.0,7.14,33
2012-11-14,2.0,0,2.0,2.0,2.0,5.0,2.0,137.0,7.14,34
2012-11-16,3.0,0,2.0,2.0,2.0,2.0,5.0,135.0,7.14,36
2012-11-21,7.0,0,3.0,2.0,2.0,2.0,2.0,130.0,7.14,41
2012-11-22,3.0,0,7.0,3.0,2.0,2.0,2.0,129.0,7.14,42
2012-11-23,1.0,0,3.0,7.0,3.0,2.0,2.0,128.0,7.14,43
2012-11-27,5.0,0,1.0,3.0,7.0,3.0,2.0,124.0,7.14,47
2012-11-28,1.0,0,5.0,1.0,3.0,7.0,3.0,123.0,7.14,48
2012-11-29,4.0,0,1.0,5.0,1.0,3.0,7.0,122.0,7.14,0
2012-11-30,2.0,0,4.0,1.0,5.0,1.0,3.0,121.0,7.14,1
2012-12-03,4.0,0,2.0,4.0,1.0,5.0,1.0,118.0,7.14,4
2012-12-04,7.0,0,4.0,2.0,4.0,1.0,5.0,117.0,7.14,5
2012-12-05,2.0,0,7.0,4.0,2.0,4.0,1.0,116.0,7.14,6
2012-12-06,4.0,0,2.0,7.0,4.0,2.0,4.0,115.0,7.14,7
2012-12-07,4.0,0,4.0,2.0,7.0,4.0,2.0,114.0,7.14,8
2012-12-10,5.0,0,4.0,4.0,2.0,7.0,4.0,111.0,7.14,11
2012-12-11,3.0,0,5.0,4.0,4.0,2.0,7.0,110.0,7.14,12
2012-12-12,4.0,0,3.0,5.0,4.0,4.0,2.0,109.0,7.14,13
2012-12-13,1.0,0,4.0,3.0,5.0,4.0,4.0,108.0,7.14,14
2012-12-14,5.0,0,1.0,4.0,3.0,5.0,4.0,107.0,7.14,15
2012-12-17,7.0,0,5.0,1.0,4.0,3.0,5.0,104.0,7.14,18
2012-12-18,1.0,0,7.0,5.0,1.0,4.0,3.0,103.0,7.14,19
2012-12-19,13.0,0,1.0,7.0,5.0,1.0,4.0,102.0,7.14,20
2012-12-20,3.0,0,13.0,1.0,7.0,5.0,1.0,101.0,7.14,21
2012-12-21,3.0,0,3.0,13.0,1.0,7.0,5.0,100.0,7.14,22
2012-12-24,4.0,0,3.0,3.0,13.0,1.0,7.0,97.0,7.14,25
2013-01-04,1.0,0,4.0,3.0,3.0,13.0,1.0,86.0,7.14,36
2013-01-10,1.0,0,1.0,4.0,3.0,3.0,13.0,80.0,7.14,42
2013-01-11,6.0,0,1.0,1.0,4.0,3.0,3.0,79.0,7.14,43
2013-01-14,2.0,0,6.0,1.0,1.0,4.0,3.0,76.0,7.14,46
2013-01-15,1.0,0,2.0,6.0,1.0,1.0,4.0,75.0,7.14,47
2013-01-16,5.0,0,1.0,2.0,6.0,1.0,1.0,74.0,7.14,48
2013-01-17,3.0,0,5.0,1.0,2.0,6.0,1.0,73.0,7.12,0
2013-01-18,1.0,0,3.0,5.0,1.0,2.0,6.0,72.0,7.12,1
2013-01-22,2.0,0,1.0,3.0,5.0,1.0,2.0,68.0,7.12,5
2013-01-23,2.0,0,2.0,1.0,3.0,5.0,1.0,67.0,7.12,6
2013-01-24,2.0,0,2.0,2.0,1.0,3.0,5.0,66.0,7.12,7
2013-01-28,3.0,0,2.0,2.0,2.0,1.0,3.0,62.0,7.12,11
2013-01-29,3.0,0,3.0,2.0,2.0,2.0,1.0,61.0,7.12,12
2013-01-31,3.0,0,3.0,3.0,2.0,2.0,2.0,59.0,7.12,14
2013-02-01,3.0,0,3.0,3.0,3.0,2.0,2.0,58.0,7.12,15
2013-02-04,1.0,0,3.0,3.0,3.0,3.0,2.0,55.0,7.12,18
2013-02-05,3.0,0,1.0,3.0,3.0,3.0,3.0,54.0,7.12,19
2013-02-06,4.0,0,3.0,1.0,3.0,3.0,3.0,53.0,7.12,20
2013-02-08,4.0,0,4.0,3.0,1.0,3.0,3.0,51.0,7.12,22
